lp,Temp,CaO,MgO,SiO2,Fe_total,MnO,Al2O3,TiO2,V2O5
4.17438727,1667,43.4,9.36,13.6,18,5.26,1.46,1.33,2.344
4.083873262,1668,42.7,10.74,14.8,15.2,5.17,1.59,1.46,2.381
4.258647614,1662,44.1,9.08,13.9,15.8,5.19,1.67,1.34,1.874
4.726122796,1633,38.3,9.33,10.5,23.4,4.7,1.18,1.09,2.244
4.270235229,1665,42.2,8.12,13,18.3,5.34,1.76,1.42,2.135
4.404499491,1654,39.3,8.98,10.9,21.9,5.27,1.7,1.05,2.043
4.418840608,1659,37.8,11.16,10.7,21.4,5.42,1.31,1.04,2.269
4.415549327,1652,40.9,9.29,12.7,18.9,5.65,1.51,1.15,2.367
4.189654742,1631,38.8,9.52,12.6,20.3,5.65,1.62,1.25,2.602
4.658280011,1628,41.7,8.1,14.1,17.1,6,1.91,1.22,2.104
4.317488114,1635,37.6,9.26,12,21.5,6.36,1.86,1.16,2.212
4.564348191,1624,39.5,9.05,12.3,19.7,6.06,1.83,1.25,1.967
4.548011772,1640,40.3,8.11,12.3,21.2,5.06,1.36,1.22,2.055
4.605170186,1633,39.4,8.32,12.7,21.4,5.32,1.42,1.35,2.059
4.430816799,1650,38.1,11.21,10.8,21.5,5.43,1.32,1.04,2.078
4.415549327,1662,39.3,8.31,12.9,21.2,5.28,1.51,1.35,1.421
4.350277936,1644,41.6,9.66,14.5,18.3,5.16,1.2,1.2,2.162
4.722953222,1649,39.3,9.15,11,21.9,5.3,1.73,1.05,1.47
4.931385922,1630,38.1,8.97,13.3,21,5.85,1.68,1.15,1.365
4.48738715,1648,48.8,12.25,11.2,14.3,4.65,1.8,1.09,1.289
4.299138975,1673,43.9,5.45,10.8,22.7,4.72,1.34,0.95,1.419
4.454347296,1657,41.3,9.59,14.5,18.3,5.14,1.24,1.2,1.997
4.543294782,1639,37.3,7.61,12.5,22.8,5.78,1.32,1.46,2.245
4.659237407,1629,39.1,8.62,12.7,20.8,5.71,1.24,1.53,2.067
4.2603297,1673,41.8,10.37,11.8,19.3,5.04,1.33,1.33,1.859
4.382026635,1664,39.9,7.6,12.7,22,5.01,1.21,1.4,1.959
4.323530428,1653,40.8,11.48,10.3,20.2,4.99,1.3,1.22,2.259
4.116323469,1674,45.7,10.36,12.9,14.8,5.09,1.73,1.44,1.751
4.449165938,1630,36.3,8.51,11.7,25.1,4.83,1.31,1.27,1.939
4.512079763,1672,43.6,7.81,11.4,19.8,5.05,1.19,1.37,1.837
4.462069342,1681,43.2,9.17,9.6,21.2,4.74,1.16,1.14,2.41
4.43279896,1631,38.3,8.35,12.2,18.9,5.38,1.74,1.38,2.488
4.007333185,1628,38.7,8.61,14.5,18.2,5.84,2.71,1.7,2.387
4.519810337,1647,40.4,8.93,11.3,20.2,5.52,2.1,1.27,2.391
4.529662633,1623,40,7.4,12.9,19.9,5.76,2.2,1.5,1.627
4.037186148,1699,45,8.62,10.3,20.3,4.17,1.19,1.02,1.687
4.124197525,1710,47,9.02,9.2,19.9,4.23,0.96,1.11,1.738
4.687408284,1608,37.9,8.62,10.7,24.3,5.02,1.51,1.22,2.372
4.312346714,1622,33.9,7.95,14.3,20.9,5.33,1.5,1.68,2.421
4.312346714,1631,39.5,8.13,12.2,20.8,5.65,1.33,1.46,2.157
4.317488114,1646,40,8.17,12.5,19.3,5.25,1.7,1.41,1.611
4.412798293,1627,45,9.53,12.6,16.2,5.3,2.26,1.32,2.517
4.199705078,1624,38.8,8.24,13.9,18.1,6.1,1.97,1.64,2.399
4.322603214,1646,39.5,8.29,13.1,19.4,5.55,1.1,1.38,2.152
4.426478397,1634,36.2,7.32,12.3,22.7,5.51,1.63,1.25,2.755
4.41046457,1633,39.5,7.15,13.6,17.8,6.67,1.83,1.48,2.672
4.41046457,1649,39.9,8.52,13.5,17.5,6.92,2.46,1.47,2.461
4.137829674,1653,40.2,7.95,12.4,20.1,5.51,1.66,1.24,2.228
4.054339228,1637,36.6,8.58,10.8,23.8,5.64,1.75,1.04,2.341
4.270235229,1670,43.9,7.88,13.2,16.3,5,1.66,1.39,2.387
3.850147602,1650,41.5,10.63,15.2,14.1,5.34,2.01,1.44,2.581
4.16924587,1666,44.5,8.68,13.5,16.1,5.26,1.51,1.46,2.664
4.49980967,1662,41.3,11.24,14.1,15.7,5.4,2.21,1.45,2.084
4.559707812,1650,43.4,7.04,11,20.7,4.89,1.71,1.25,2.306
4.637960009,1652,42.3,9.28,12.2,18.3,5.19,1.77,1.32,2.542
4.700480366,1646,42.6,10.17,13.4,16,5.46,1.93,1.44,2.292
4.669708707,1639,40.3,6.89,14,19.6,5.69,1.6,1.41,1.962
4.02023659,1637,33.3,7.24,17.2,22.7,5.37,1.91,1.4,2.083
4.180286992,1621,36.3,6.9,16.5,21.2,5.44,1.61,1.37,2.225
4.127134385,1623,38.2,8.48,15.5,18.9,5.69,2.23,1.5,2.331
4.648655298,1632,38.4,7.34,14.5,20,5.9,1.76,1.56,2.528
3.729701449,1643,42.4,8.48,14.4,16.1,5.48,1.79,1.46,2.462
4.659237407,1633,37.6,8.07,18.1,17,6.17,1.79,1.72,2.245
4.217404655,1665,38.5,7.58,12.4,21.4,5.73,1.86,1.37,1.975
3.951243719,1700,38.9,6.9,10,24.9,4.92,1.28,1.22,2.59
4.145116888,1625,40.9,7.92,13.1,18.6,5.72,1.97,1.46,2.273
4.18531634,1645,37.9,8.26,14.8,18.7,5.79,2.15,1.59,2.393
3.986924314,1667,39.2,8.21,13.1,19.6,5.9,2.11,1.52,2.242
4.32853795,1644,40.9,8.46,11.2,19.9,5.39,2.82,1.33,2.274
4.360973225,1649,41.7,8.19,12.7,17.9,5.37,2.41,1.45,2.266
4.426478397,1647,41.5,7.97,13.1,18.4,5.48,2.31,1.47,2.133
4.543294782,1644,39.9,7.21,12.4,21.4,5.64,1.64,1.43,2.076
4.11787506,1656,40.9,8.05,13.2,20.2,5.11,1.46,1.3,2.139
4.350277936,1654,43.2,7.55,13.2,17.8,5.39,1.77,1.51,2.379
4.402645922,1652,44.4,7.57,13.9,16.4,5.65,1.6,1.49,2.405
4.104707349,1689,43.2,7.87,13.3,17.3,5.75,1.59,1.44,2.446
4.392389422,1689,42.7,8.12,12.2,18,5.84,1.62,1.44,2.38
4.690327994,1620,44.5,7.59,14.3,16,5.66,1.62,1.47,2.172
4.371555335,1660,42.5,9.58,12.9,17.4,5.7,1.49,1.59,2.086
4.532599493,1649,41.4,7.6,12.5,20.4,5.14,1.18,1.51,2.371
4.730333329,1631,40.8,9.92,11.2,19.1,5.62,1.51,1.29,2.256
4.03371994,1655,40.8,9.45,12.6,19.3,5.3,1.53,1.42,2.387
4.199705078,1644,42.2,10.11,12.1,17.7,5.65,1.62,1.51,2.336
4.634728988,1640,42,7.33,13.2,19,5.61,1.72,1.46,2.303
4.16924587,1657,42.1,9.07,11.9,18.4,6.05,1.1,1.43,1.67
4.051784948,1699,37.9,12.14,9.6,22.7,5,1.36,0.88,2.344
4.280930518,1640,37.6,9.96,12.2,21.8,6.51,0.92,1.41,2.315
4.298256752,1659,44.7,9.71,13.2,15.5,5.3,1.71,1.5,2.476
4.113762648,1648,43.4,9.13,13.8,15.4,5.55,1.78,1.65,2.471
4.442651256,1670,43.7,7.91,12.6,17.8,5.51,1.2,1.5,2.536
4.326966857,1664,44.4,7.77,12.7,16.9,5.74,1.38,1.53,2.169
4.259424313,1661,40.8,8.57,10.6,21.4,5.26,1.05,1.3,2.698
4.221344253,1671,44.7,9.29,13.6,15.8,5.8,1.36,1.62,2.536
4.40107483,1668,44.2,7.57,12,17.9,5.45,1.32,1.45,2.223
4.543294782,1660,43.4,8.33,11.5,19.3,4.98,1.79,1.15,1.933
4.617592706,1662,44.8,8.81,13.1,17.2,4.42,1.35,1.31,1.98
4.418840608,1659,40,8.97,11.3,20.9,5.1,1.77,1.39,2.206
4.669708707,1625,45,10.47,12.4,16.4,4.33,1.19,1.37,2.095
4.755743044,1620,39.3,7.88,11.2,22.5,5.32,1.73,1.2,2.653
4.914491434,1633,39.1,8.73,14.6,17.3,6.64,1.66,1.83,1.572
4.317488114,1650,37.7,10.65,9,24.4,4.58,1.23,1.01,2.323
4.529662633,1630,41.3,7.35,11.5,19.8,5.47,1.83,1.39,2.08
4.605170186,1647,40.1,8.05,10.2,21.9,5.38,2.16,1.26,2.202
4.574710979,1637,40,7.86,11.1,21.2,5.66,1.84,1.26,2.052
4.454347296,1644,43.3,10.02,10.1,19.1,4.81,1.5,1.39,1.472
4.248495242,1682,39.4,8.9,8.4,25.2,4.27,1,1.01,1.347
3.982227264,1628,36,9.51,7.5,25.4,4.43,0.97,0.93,1.941
4.168452534,1642,36.9,6.5,10.5,25.8,5.28,1.93,1.27,2.167
3.616308761,1652,36.8,7.41,12.7,23,5.68,1.67,1.47,2.289
4.179502371,1698,44.4,7.9,12.1,17.6,5.39,1.61,1.57,2.388
4.217404655,1702,37.4,6.91,12.4,21.6,5.88,2.99,1.6,2.154
3.768922162,1630,40.3,7.11,11.7,21.1,5.23,1.95,1.47,1.998
4.236519051,1658,42.4,8.26,11.4,19.7,5.07,1.73,1.4,2.13
4.248495242,1685,39.9,7.46,10.8,22,5.38,2.44,1.32,1.826
4.135166557,1646,41.4,10.1,9,22,4.59,1.63,1.13,2.448
4.422848629,1656,44.5,8.85,12.5,16,5.51,1.9,1.68,2.411
4.332755586,1701,40.4,7.74,12.2,19.5,5.85,2.1,1.49,2.083
4.33946702,1648,41.2,8.14,13.5,19,5.93,1.52,1.62,2.05
4.616220022,1621,37.9,8.09,11.4,22,5.87,2.74,1.3,2.058
4.17438727,1631,40.3,11.09,12.8,18.6,4.98,1.69,1.42,2.391
4.787491743,1640,37.8,6.97,12.5,21.9,5.96,3.02,1.61,2.241
4.291512627,1675,43.8,8.42,11.5,19.4,5.06,1.77,1.15,1.932
4.212127598,1649,44.8,8.79,13.1,17.2,4.44,1.35,1.31,1.984
4.65396035,1657,38.2,7.54,11.5,24,5.21,1.02,1.3,2.352
4.322603214,1652,40.2,8.11,12,20.3,5.9,1.27,1.46,2.197
4.371555335,1664,41.1,8.32,12.3,19.6,5.53,1.64,1.49,1.593
3.912023005,1650,37.8,10.69,9.1,24.5,4.6,1.28,1.01,2.271
4.104707349,1634,40,7.81,11.2,21.4,5.74,1.84,1.26,2.407
4.352756252,1648,40.4,8.81,12.2,19.4,6.08,1.56,1.52,2.538
4.428983618,1643,41.7,9.04,12.2,18.4,6.4,1.25,1.47,1.876
3.948836979,1649,40.2,8.53,11.7,21.2,5.14,1.74,1.36,2.123
4.447984602,1627,37.6,10.14,11.1,21.7,5.66,1.94,1.37,2.345
4.125116221,1621,39.6,7.12,14.1,19.5,5.73,1.67,1.8,2.418
5.010635294,1631,38.3,7.79,13.8,19.9,6.57,1.78,1.63,1.918
4.775515552,1656,40.4,8.32,11,22.5,5.08,1.08,1.17,1.869
4.394449155,1631,44,10.13,9.9,19.2,4.83,1.23,1.1,2.183
4.382026635,1636,35.8,10.37,12.1,21.6,5.74,2.02,1.48,1.769
4.759320866,1622,45.4,15.03,12.3,13.6,4.28,1.17,1.46,1.752
4.674163057,1613,36.6,11.73,11.1,22.4,4.91,1.38,1.32,1.742
4.208754913,1639,41.3,9.96,11.8,19.7,4.6,1.39,1.35,1.738
4.094344562,1617,41.7,10.19,11.7,19.6,4.95,1.15,1.41,2.066
4.465908119,1628,37.2,9.32,14,18.7,5.45,2.28,1.61,1.549
4.317488114,1645,37.9,10.8,9,24.5,4.58,1.27,1.01,2.678
4.390915582,1636,41.5,7.08,13.7,17.5,6.4,1.94,1.78,2.752
4.130712206,1659,46.5,7.89,14.2,13,5.87,1.36,1.78,2.715
4.007333185,1659,44.8,10.22,14.8,13,5.98,1.24,1.66,2.069
4.86753445,1634,41,7.91,10.7,21.8,5.49,1.72,1.22,2.467
4.248495242,1632,38.1,9.38,13.8,18.5,6.5,1.5,1.57,2.327
4.189654742,1639,37.8,7.17,15.6,19.3,6.4,1.83,1.65,2.318
4.023248641,1667,42.4,8.77,13.5,15.5,5.81,3.07,1.63,2.057
4.454347296,1660,40.9,8.47,11.3,21.1,5.22,1.88,1.27,2.18
4.49980967,1624,39.9,8.86,11.3,20.7,5.94,1.69,1.42,1.967
3.412626077,1654,47.7,8.22,12.4,16.5,4.56,1.73,1.42,1.923
4.454347296,1646,43.2,9.71,10,20.1,4.59,1.21,0.98,1.89
4.10617902,1636,40.1,9.11,11.1,22,4.78,1.57,1.17,2.134
4.291512627,1657,38.8,9.78,14.7,18.5,5.87,1.43,1.53,1.978
4.317488114,1699,41.6,9.69,11,20.1,5.04,1.34,1.19,2.157
4.202825205,1671,49.3,10.87,14.5,10.6,4.69,1.33,1.52,1.996
4.845311314,1619,44,10.94,12.3,16.3,5,1.17,1.28,2.523
5.048022826,1623,48.2,10.03,14.2,12.6,4.91,1.38,1.61,1.879
3.609742134,1636,40.5,8.74,12.2,20.2,4.78,1.76,1.07,1.917
4.129435882,1670,41.4,9.08,10.6,20.7,4.87,1.62,1.1,2.083
4.426478397,1637,43,9.97,12.9,18.5,5.04,1.83,1.27,2.064
4.152164133,1648,41.8,9.99,14.6,16,4.86,2.31,1.31,2.324
3.709498741,1625,39.6,8.38,12.1,19.4,5.1,1.71,1.49,2.717
4.094344562,1649,47.6,10.19,14.2,11.5,4.98,2.01,1.74,2.101
4.007333185,1672,40.9,8.45,11.3,20.3,4.74,1.38,1.41,2.183
4.412798293,1638,37.7,7.97,12,22,5.48,1.6,1.39,2.473
4.221344253,1662,43.8,8.68,14.4,15.2,5.45,1.64,1.66,1.584
4.687408284,1621,40.6,9.04,10.5,22.1,4.48,1.83,1.2,1.75
4.7993262,1631,40.9,7.63,11.5,22,4.56,1.67,1.31,1.95
5.170483995,1634,41.9,7.71,9.7,22.7,5,1.31,1.11,2.124
4.899969726,1625,39.2,6.33,9.7,24.5,5.02,1.89,1.14,1.695
4.462069342,1632,36.5,8.48,9.4,26.2,5.09,1.21,1.17,2.362
4.372364724,1654,44.2,8.33,10.5,19,5.29,1.29,1.36,2.057
4.787491743,1628,45.2,8.5,11.4,17.6,4.63,1.99,1.26,2.331
4.549080719,1637,44.6,8.24,11.2,16.9,4.96,3.38,1.3,2.292
4.65396035,1627,41.5,8.35,15,17.5,5.31,1.77,1.43,2.533
4.373057965,1629,40.4,7.96,14.1,17.3,5.49,2.19,1.5,2.503
4.040277341,1666,44.1,9.06,15.7,13.8,5.45,1.53,1.83,2.129
4.352756252,1636,42.8,9.31,15.1,15.6,5.3,1.54,1.66,2.243
4.248495242,1657,43.4,9.28,15.4,14.9,5.32,1.5,1.71,2.547
4.094344562,1665,44.1,11.27,14.6,13.4,5.09,1.81,1.78,2.364
4.624972813,1653,44.1,10.67,14.9,13.1,5.15,1.85,1.76,2.182
4.372364724,1621,40.5,8.54,13.9,19.2,4.8,1.61,1.66,2.147
4.539418808,1627,40.1,8.57,14.2,19.2,4.77,1.6,1.64,2.166
4.135166557,1628,39.5,8.33,14.7,19.1,4.73,1.92,1.64,2.189
4.372364724,1643,40,8.55,13.8,19.4,4.77,1.62,1.65,1.809
4.58269733,1635,36.8,13.03,11.8,19.9,4.85,1.84,1.27,2.384
4.623188691,1641,38.8,6.52,12,22.4,4.97,1.96,1.37,2.388
4.345658991,1660,39.6,13.05,11.2,18,5.23,2.07,1.34,1.871
4.710530702,1628,37.2,7.18,11.5,22.5,4.65,1.61,1.27,3.1
4.531062214,1653,41.5,7.74,13.8,17.2,5.08,1.63,1.58,2.623
4.428983618,1654,41,9.5,12.1,18.9,4.46,1.3,1.35,2.461
4.196759568,1628,41,12.74,11.9,18.7,5.37,2.17,1.4,3.057
4.772224271,1644,41.9,7.84,14,17.1,5.03,1.55,1.58,2.548
4.471638793,1641,41.1,9.36,12.1,18.4,4.31,2.7,1.31,2.415
4.753590191,1622,41.6,9,13.4,17.8,4.9,1.65,1.56,2.463
4.33946702,1646,42,8.17,13.7,17.8,4.83,1.66,1.63,2.355
3.830529971,1631,40.1,7.75,13.6,19,4.66,2.09,1.55,2.484
4.456134607,1643,42.4,7.79,13.2,18.5,4.85,1.72,1.59,2.681
4.170330469,1634,43.8,10.09,15,13.6,5.07,1.75,1.63,2.727
4.557917301,1642,44.4,9.76,14.9,13.3,5.11,1.73,1.66,2.505
4.120320049,1636,44.1,9.54,14.7,13.9,4.82,1.72,1.66,2.497
4.658280011,1648,44.1,9.78,15.2,14.1,4.87,1.62,1.66,2.537
4.841558964,1657,44.2,9.38,15.5,14.2,4.8,1.65,1.7,2.564
5.455321115,1633,44.6,9.56,14.5,14.3,4.96,1.71,1.72,2.59
4.675374445,1645,43.4,9.79,15.6,13.6,4.92,1.79,1.63,2.481
4.959342,1626,43.8,8.73,14.5,15.4,4.79,1.64,1.65,2.427
4.895972386,1641,41.5,7.41,16.2,17,4.75,1.65,1.57,2.435
4.823859387,1623,42.2,8.42,14,17.4,4.8,1.62,1.59,1.84
4.045554398,1686,35.4,9.84,9,26.3,4.63,1.24,1.14,2.253
4.402645922,1635,34.3,9.11,10.2,25.4,5.18,1.92,1.19,2.011
4.605170186,1647,42,9.79,8.8,21,4.5,1.84,0.99,2.247
4.971795461,1616,39.3,7.57,9.5,23.7,4.97,1.25,1.15,2.195
4.710530702,1625,35.3,6.66,11.2,24.3,5.04,2.26,1.23,2.166
4.49980967,1636,38.6,7.22,10.4,25.4,5.05,1.86,1.24,2.449
4.787491743,1628,44.1,9.06,15.8,13.8,5.45,1.58,1.83,1.978
4.203543854,1631,44.2,8.32,11.2,19,4.58,1.77,1.19,2.405
4.372364724,1634,43.8,8.47,13,16.3,5.77,2.04,1.5,2.426
4.577518655,1630,41.4,7.58,16.4,17,4.75,1.68,1.58,2.509
4.832748334,1629,41.7,9.13,12.3,18.4,6.44,1.3,1.46,1.923
3.946708563,1655,37.7,9.24,12.5,21.1,5.34,1.72,1.42,1.749
4.248495242,1633,36.7,11.74,11.2,22.5,4.96,1.58,1.32,2.69
4.094344562,1648,46.3,10.48,15.6,11.5,5.14,1.9,1.85,2.383
4.164725359,1639,38.6,8.99,14.1,18.5,5.67,2.17,1.72,2.534
4.295015258,1637,39.3,9.83,13.4,17.4,5.96,2.49,1.62,2.239
4.519810337,1626,39.2,7.58,9.5,23.7,4.97,1.26,1.14,2.382
4.362608549,1639,43.4,8.26,12.7,16.1,5.65,1.92,1.49,2.455
4.295015258,1631,41.1,8.9,12.1,18.1,6.29,1.25,1.45,2.022
4.152164133,1699,41.6,9.67,8.6,20.8,4.49,1.72,0.98,2.18
4.412798293,1697,38.3,7.25,10.2,25.3,5.03,1.84,1.23,2.14
4.415549327,1662,45.5,8.69,10.9,17.6,4.5,2.11,1.35,2.353
4.001971242,1690,48.8,9.36,14.4,12.4,4.09,1.57,1.69,2.364
4.127134385,1675,48.9,9.47,13.7,12.8,4.12,1.54,1.69,2.371
4.447984602,1638,49.2,9.39,14.4,12.3,4.14,1.59,1.69,2.387
3.890745607,1661,49.6,9.36,14,12.2,4.07,1.58,1.69,2.16
4.382026635,1631,45.1,8.78,14.3,15.8,4.2,1.79,1.43,2.259
3.746699025,1671,46.2,9.2,12.3,16.2,4.33,1.72,1.42,2.306
3.881563798,1618,44.6,10.15,14.8,14.1,4.43,1.96,1.52,2.43
4.199705078,1635,46.9,9.8,13.2,14.5,4.56,1.98,1.6,2.215
4.288500577,1622,40.9,11.82,13.3,15.9,5.8,1.96,1.55,2.41
4.479400799,1638,38.5,10.44,10.9,20.3,5.33,1.46,1.37,2.188
4.227875955,1664,34.2,10.36,10.9,24,5.7,1.53,1.32,1.923
4.571268634,1633,41,8.71,10.8,21.6,4.69,1.41,1.26,2.417
4.818263401,1626,40.3,7.92,11.2,21.5,5.12,1.41,1.2,2.145
4.644390899,1624,41.5,10.03,10.9,19.4,5.03,1.43,1.19,2.425
4.17438727,1625,37.5,10.33,13,18.8,5.82,1.85,1.63,2.164
3.710385659,1623,36.3,12.17,10.7,21.7,5.18,1.86,1.37,2.504
3.816712826,1642,35.6,9.34,12.5,21.7,6.01,1.64,1.62,2.4
4.644390899,1624,40.1,7.45,11.8,19.6,5.74,2.05,1.37,2.502
4.438116101,1626,42.4,11.88,13.5,14.9,5.63,1.3,1.62,2.11
4.132810843,1668,42.5,8.61,14,16.3,5.57,1.87,1.63,2.094
3.279836525,1667,44,8.72,13.4,17.3,4.72,1.67,1.49,1.997
4.49980967,1650,46.3,11.66,11.8,15.6,4.23,1.11,1.28,2.003
3.401197382,1651,47.5,11.35,11.3,15.4,4.27,1.1,1.27,2.212
4.838264068,1624,40.4,8.92,13.5,18.8,5.07,1.62,1.32,2.566
4.007333185,1651,43,10.93,14.6,13.3,4.94,3.32,1.45,2.096
4.637960009,1622,46.3,10.92,12.2,15.2,4.4,1.63,1.32,1.92
4.051784948,1630,38.7,8.28,13.5,19.2,5.02,4.3,1.45,2.359
4.419766963,1634,37.2,8.1,14.4,20.3,5.64,1.8,1.58,2.496
4.438116101,1635,40.4,7.68,13.2,19.1,5.66,1.98,1.52,2.375
5.155216523,1609,40.6,8.98,12.5,18.4,5.35,2.09,1.53,1.871
4.477336814,1622,39.8,8.7,11.2,22,4.64,1.71,1.27,1.909
5.11599581,1633,40.9,10.88,11.9,18.3,4.13,1.81,1.31,1.523
4.527208645,1620,40.1,10.05,9.1,23.8,4.36,1.37,0.96,2.027
4.637960009,1635,41.3,9.52,11.1,20.3,4.84,1.69,1.28,2.059
4.332755586,1663,42.5,8.18,11.8,19.3,4.81,1.43,1.24,1.767
3.900188548,1646,44.6,11.81,12.7,16.1,4.44,1.12,1.41,2.23
4.298256752,1633,44.7,11.32,15.1,13.1,4.74,1.46,1.57,2.6
4.17890195,1638,42.3,11.79,14.7,13.9,5.42,1.58,1.72,2.883
4.142200583,1634,40.7,11.88,12.9,16.5,5.46,1.1,1.58,2.356
3.966090227,1623,37.3,10.73,12.1,20.9,5.19,1.72,1.48,2.154
4.616220022,1643,39.9,11.4,10.6,20.4,4.94,1.36,1.24,1.908
4.430816799,1650,41.4,11.06,11.4,19.1,4.88,1.32,1.32,2.203
4.465908119,1647,36.8,9.28,9.9,23.6,5.67,2.23,1.27,1.793
4.323530428,1636,36.8,8.03,10,25.7,4.62,2.17,1.17,1.904
4.404499491,1628,39.8,8.88,13.1,19.7,4.65,2.37,1.42,1.791
4.81102224,1620,37.5,7.66,11.2,24.8,4.67,1.34,1.18,2.324
4.663439094,1614,36.7,8.92,10.8,24.4,5.58,1.71,1.26,1.942
4.627149093,1651,38.5,9.6,11.1,22.1,4.85,1.8,1.21,2.087
4.17438727,1685,39.2,8.86,11.7,20.5,4.74,1.62,1.32,2.582
4.509026325,1661,45.5,8.84,10,17.4,5.19,1.7,1.31,2.237
4.828313737,1639,41.7,8.14,10.6,20.6,4.98,1.93,1.34,2.249
4.104707349,1641,42.9,8.56,13.2,17.6,5.03,1.86,1.48,2.216
4.206822546,1664,47.9,8,13.9,14,4.5,2.01,1.57,2.461
4.179502371,1658,43.5,9.31,12.3,17.2,4.94,1.92,1.47,2.105
3.912023005,1660,50.7,9.32,14.6,11.1,3.7,2.32,1.79,2.385
4.519810337,1647,45.7,7.76,12.2,16.9,4.63,1.87,1.53,2.023
4.306314813,1644,46.5,9.13,11.6,16.5,4.18,1.52,1.2,2.213
4.301983927,1662,48.5,8.87,13.2,13.3,4.36,1.65,1.45,2.034
4.574710979,1640,43,8.27,12.3,18.3,4.87,1.72,1.3,2.261
4.740089504,1627,43.1,7.94,12.6,18.3,5.45,1.05,1.33,1.806
4.854631046,1626,40.7,6.77,8.9,25.6,3.78,1.79,0.94,2.392
3.860729711,1681,50.7,8.39,13.8,12.8,3.84,1.68,1.15,1.819
4.17438727,1651,40.8,6.73,9.6,24.8,3.79,1.69,0.96,2.186
4.392389422,1657,43.4,8.94,12,18.3,4.64,1.61,1.35,2.028
4.49980967,1633,42.2,8.41,14,19.1,4.41,1.68,1.48,2.142
4.301983927,1666,42.9,8.42,12.2,18.6,4.6,1.6,1.36,2.136
3.621868744,1665,39.2,6.6,13.7,21.1,5.62,1.66,1.44,2.063
4.404499491,1615,45.4,9.82,12.2,17.1,4.67,1.51,1.43,2.399
4.49980967,1668,39.2,7.17,13.3,20.1,5.52,2.19,1.54,2.187
4.828313737,1635,39.8,7.53,12.8,20.4,5.17,1.94,1.38,1.854
4.822583063,1628,37.2,7.27,9.6,26,4.73,1.49,1.03,1.771
3.831053943,1688,41.4,6.95,9.5,24,4.21,1.46,1.01,2.359
4.158883083,1690,43.6,8.31,12.2,17.4,5.16,2.21,1.46,1.786
4.299138975,1648,40.6,7.08,10.1,23.9,4.32,1.69,1.05,2.174
4.489657299,1647,42.3,7.76,11,20,4.9,2.21,1.28,1.794
4.775515552,1633,37.4,7.29,10.8,24.4,4.49,1.81,1.14,1.908
4.021585208,1672,46.5,10.29,13.2,13.9,4.89,1.9,1.55,2.092
4.259424313,1667,45.7,8.14,10.8,18.3,4.75,1.32,1.36,2.087
4.543294782,1655,42,7.91,10.9,20.4,4.72,2.05,1.23,1.892
3.665889936,1664,39.3,7.62,9.8,24.9,4.61,1.88,1.19,2.568
4.342805922,1644,45,8.97,14.4,15,5.14,1.46,1.6,2.176
4.404499491,1645,35.3,7.75,11.9,24.7,5.48,1.71,1.38,2.091
4.553876892,1655,39.9,7.35,14,20.3,5.18,2.13,1.49,2.016
4.248495242,1663,44.1,7.03,13.2,18.2,4.78,2.11,1.51,2.1
4.280930518,1660,40.1,7.8,11.6,21.1,4.94,2.24,1.41,2.146
4.402645922,1669,43.7,8.24,12.8,17.3,5.03,1.47,1.5,2.042
4.532599493,1642,40.8,7.22,11.7,21.3,4.96,1.54,1.37,2.149
4.519810337,1637,38.9,6.48,10.9,22.9,5.79,1.89,1.2,2.047
4.16924587,1623,37.5,7.45,11.1,23.2,5.62,1.83,1.21,1.863
4.347341077,1635,34.1,7.2,10.9,26.3,4.9,3.06,1.3,2.067
4.584967479,1667,38.7,7.28,12.1,21.9,5.45,1.94,1.3,1.889
4.477336814,1625,41.7,7.11,11,22,4.61,1.59,1.18,2.055
4.730333329,1622,38.4,6.96,12.9,22,5.55,1.75,1.32,2.105
4.539418808,1628,39.2,6.85,11.8,21.9,5.57,1.77,1.26,2.145
4.710530702,1635,38.7,7.1,10.9,22.5,5.29,2.3,1.19,2.416
4.391596086,1661,40.7,7.64,11.2,20.6,5.3,1.95,1.2,1.639
4.540631665,1636,36.1,8.83,9.7,26,4.33,2.07,1.09,2.01
4.306314813,1655,39.5,9.56,10.5,21.8,4.75,1.63,1.16,2.077
3.944812828,1678,45.1,9.21,14.7,14.9,4.57,1.75,1.25,1.761
4.571268634,1636,38.9,10.21,13,20.7,5.04,1,1.31,2.165
4.238925791,1647,40.6,8.98,15.7,17,5.71,1.6,1.58,2.153
4.479400799,1661,46.4,9.1,13.1,15,4.77,1.64,1.42,2.327
4.104100737,1664,48.6,9.95,14.2,11.9,4.75,1.55,1.51,1.983
4.317488114,1655,47.1,10.14,13.3,14.3,4.17,1.55,1.57,2.187
4.40107483,1645,43,8.82,14,16.2,5.3,1.64,1.48,1.767
4.711779921,1627,35.6,8.17,10.2,25.7,4.93,1.34,1.06,2.104
4.437289313,1631,36.3,9.97,13.2,21,5.38,1.59,1.33,2.138
4.238238742,1658,44.1,8.76,13.2,16.4,4.9,2.01,1.45,2.003
3.843030134,1716,45,8.15,11.9,17.4,4.95,1.28,1.36,1.908
4.306314813,1654,38.5,8.16,12.9,21.3,4.97,1.87,1.48,2.454
4.266194819,1637,39.3,7.34,13.6,19.5,5.71,1.62,1.45,2.43
4.345658991,1647,35.2,8.19,11.9,23.2,5.98,2.02,1.44,2.246
